"A","B","C","D","E","F","G"
0.123854243844614,2.31757885735449,0.77825874142143,1.10640506908528,0.249462736774826,2.92711633266639,2.36116740628841
0.215941568743973,2.40934875685539,0.665701766426589,2.18148060780797,2.05071794842363,3.48399921631409,1.60655430171399
0.379639482759882,3.41662671382391,1.67175375725682,3.25287575933433,3.0341570941703,5.5486578066953,3.418097864046
-0.502323453109302,0.610720088117104,-0.864149481449501,-0.708700938701796,-1.77333249582165,-0.833227182767056,-1.31587634268979
-0.33320738366942,3.18129810618996,0.949532923655683,3.19568867837281,3.46216169323907,4.21291105811162,4.85981681077907
-1.01857538310709,1.53425210569416,0.527260318387675,1.48080743607348,0.734731580384255,1.68786856686977,2.99245228060832
-1.07179122647558,1.32338902953173,-0.698378745140643,4.16197508925185,3.30444530506219,1.8733528540104,2.40802643223403
0.303528641404258,1.68258106199283,-0.824162372119756,-0.740169470488377,-0.961913444042288,0.987380005965107,-0.559303133941938
0.448209778629426,2.19469023132101,-0.865040301569803,4.02450433013219,3.29677840932237,2.67913969519666,1.97883630260863
0.0530042267305041,2.41608818581485,0.484289071310223,3.69928639776152,0.70154557671058,1.74569203584009,2.693999956236
0.922267467879738,0.674099716905369,0.390007000218974,2.20696143145406,0.311939789778312,1.46862293667431,1.56065684602483
2.05008468562714,3.03854579966362,2.80414500966502,3.27379405248934,1.27505967425133,2.70006514286536,3.22077084217448
-0.491031166056535,2.19316667946058,0.289622377467937,1.8244163804182,1.45243532045694,2.69534729392061,1.98641698534366
-2.30916887564081,-0.141816886864425,-1.5265293129839,2.00635957997652,-1.31000566389975,-2.29741294116647,0.881926230340802
1.00573852446226,2.00406327408554,-0.522672986265986,1.51709722682428,1.23939592884635,2.73184278999573,1.46252043775808
-0.709200762582392,0.796944858799096,-0.937002055896449,2.25262321902124,1.51354633677857,2.06405672826051,2.88219763196142
-0.688008616467358,1.68534213924016,-0.00111591533634786,2.58237868278275,0.66592532875374,2.78857344386308,3.49479737308262
1.0255713696967,1.18562471090985,0.0618510377916989,2.90617549407206,1.11882771327618,2.47642263540312,0.569009714685139
-0.284773007051009,2.6434108349414,0.371843616705186,2.25384115297049,1.41797781521503,1.81615020346819,1.92278277405372
-1.22071771225454,-1.14550884423958,-0.94469690829705,-0.382843818944728,-1.00312177436176,-1.54391199966088,-0.246041660267001
0.18130347974915,1.64170326148376,-0.0149081689199003,2.45126884685084,1.21392751227754,1.9003429257621,3.365014606978
-0.138891362439045,1.10170443107528,-0.79995535402735,2.07687825726703,1.55779788228723,2.0422409659855,0.978692845744955
0.00576418589988693,0.756011139171491,1.90792567785865,2.9032061514223,1.15468189817158,0.73943149046723,3.50388373606351
0.385280401126331,1.23031698078811,0.525261932033559,2.34662131493775,1.07715626610835,1.27310146093058,3.95412258614647
-0.370660031792409,1.95354932817167,0.045303624603246,2.51232456906782,1.9434121695938,4.02238744391844,2.47820743167832
0.644376548518833,2.39572720759919,-1.36967414062465,3.51962888923488,2.27102941475445,3.96580777714763,4.49569941186976
-0.220486561818751,1.52275811809214,0.549548618639952,1.52232286690173,0.121209759679995,0.0708651120387848,-0.626845107271599
0.331781963915697,-0.055338204449298,-0.857732606921863,2.05423515316459,-1.1097232606716,-0.451016638334052,3.53959639714009
1.09683901314935,1.55315049902369,-0.343102067779624,1.064663745455,-0.289611186732782,0.871622411430598,-1.55402959781192
0.435181490833803,2.21683808020434,1.13593191643855,2.88993402751591,3.15424763776826,5.63179072952951,4.18839610095062
-0.325931585531227,0.861219578561958,-0.615666439273844,-0.103992058619358,-2.29452924661989,0.539128962928045,0.723363732410079
1.14880761845109,2.12227716444987,-1.17396847077763,2.73204327332158,2.3706653084708,3.69477238077899,1.60934427512315
0.993503855962119,3.8443437977674,2.26665603787042,2.12307752729515,3.0326203845848,4.70948380636677,2.48643159563695
0.54839695950807,2.6143059161238,-2.10320844563849,2.59852919632132,1.66605377755428,3.24599730949335,1.85294098035168
0.238731735111441,1.14714076645038,0.692177397415306,0.0455430864488082,1.93081364714592,1.87180586877818,0.487748335805522
-0.627906076039371,1.02897912416629,0.703296211064924,1.08066555701765,-0.196303831265639,1.0921314513305,1.49315607956662
1.36065244853001,2.80361847727314,0.0493583576044693,2.18636602415691,2.75307654530375,4.19727916878732,3.30147932635986
-0.600259587147127,0.839497149047196,0.144157257837991,2.142422657321,1.11565713683878,1.56722035234042,2.21511827151548
2.18733299301658,2.7858127839187,1.53279688489684,2.36794681865738,1.48979074044437,1.65787939499493,0.680015519719679
1.53261062618519,3.17428441894776,1.80692846600711,2.45340399139088,2.10585067832563,3.25352899015328,3.34710916817707
-0.235700359100477,2.55263443223938,0.366249208402284,4.00835979038232,1.53511227387655,2.53980819537666,3.43129289193717
-1.02642090030678,1.40571528332187,-0.758094229245915,3.65317110799738,1.3677569897512,1.18075401365248,3.82752983477678
-0.710406563699301,1.2315277363248,0.560788776090561,2.95554979963761,1.66605818199025,2.5431181688096,2.0093717815948
0.25688370915653,2.59332721209405,0.929064211088031,1.32408654332438,2.40015991649767,4.5990196888872,1.31273335963793
-0.246691878462374,2.5965648642816,-1.05991497336698,4.09424848759238,2.26431092890334,2.19407688785085,1.72297392773919
-0.347542599397733,1.58145196223345,-1.5745587336946,0.878478802823711,1.49978331331186,2.43917782038272,-1.32272638315384
-0.951618567265016,1.69451034513386,-0.31553174363933,2.1142062196119,0.143925694485823,0.863644488130801,0.0318347732022748
-0.0450277248089203,0.8184049130669,-0.296476237179643,2.30734164245956,-0.441863350848287,0.425005518992659,1.98225266171462
-0.784904469457076,1.12242573626547,-1.37799134729083,1.5718109349958,1.78700249091444,1.64537642714669,-1.87818057757193
-1.66794193658814,0.245348175235449,-0.750040288779036,1.021350919047,-0.577285159322864,0.105495021168024,1.87370840437007
-0.380226520287762,1.89148328732983,-1.51010978663079,2.44942072736143,0.312158905246582,1.58932974167303,0.94981354241988
0.918996609060766,3.0925168010916,0.620724655856582,3.59261978287064,0.603690559726862,2.45357161957312,3.4963174231382
-0.575346962608392,1.41610445091595,-0.912601868846116,2.40262379471442,0.823311904371187,1.38755880441232,2.99542221682336
0.607964322225033,1.72015723499023,1.261146435305,0.477748810626522,0.800487267166919,2.11668672775744,1.23565156036958
-1.61788270828916,-0.22402038341605,1.61554778701695,0.667537497548871,-1.7617457404872,0.29340935236574,1.66869164171975
-0.0555619655245394,2.23407103818245,-0.943760226449062,2.85068824993269,-0.410106961080922,1.80506842245641,1.55150513152563
0.519407203943462,3.77236261543019,1.31736777291471,4.23139384244048,3.52176993305503,5.11359110130713,3.04094317465467
0.301153362166714,1.45378709480368,0.97572640885164,1.70029068219994,-0.960389484935321,0.580704942892838,2.56212542950293
0.105676194148943,1.69974228302196,-0.017356127230887,1.4871679576812,1.69091291781531,1.49357871754647,1.12850293136628
-0.640706008305376,1.81811575360764,-0.773999378209703,0.905093225929368,-0.256401791775546,2.63211607419775,0.504945668025551
-0.849704346033582,0.765616073110304,1.15045553382069,0.807124002257381,-2.17103162569758,0.226223813547196,0.361999173765185
-1.02412879060491,1.30226928233652,-2.5175222135387,1.79006357199264,-0.0629526506095058,0.783127029838495,0.0473389289435658
0.117646597100126,2.04652116070174,-0.5843714930436,1.79735876361803,1.45230835925984,2.40849273292152,-0.90755321272398
-0.947474614184802,0.465768718085475,-1.91058075075018,1.92074079078041,0.0897175993604725,0.59435702729435,-0.687935365406783
-0.490557443700668,2.43899529617778,1.15003471709574,3.0747979382222,2.1183455326724,3.86127631415088,1.65608132959845
-0.256092192198247,2.64143408346437,-0.318749528743981,1.24026542373879,1.5126813803893,2.93633487990153,0.808433945265895
1.84386200523221,4.49922911084297,0.397259803146432,4.46679222238841,1.7906241327799,3.69828685001181,3.11261725688547
-0.651949901695458,2.74643666482601,2.8580695232186,3.46421032359615,1.85018656990822,2.63988589897762,4.65010763282099
0.235386572284857,1.68194746990531,0.0676560182548002,1.9160362390192,-0.426156497743263,1.38786649553879,1.78672862109407
0.0779608495637108,1.59788678314266,-0.404768887084668,2.0920249862335,-0.585705428575601,0.985136550467219,1.22246041733047
-0.961856634130129,1.49173269318764,-0.18106306692892,1.61197457827761,0.857497602496269,2.11198293403519,-0.227079820791421
-0.0713080861235987,2.57303450765275,-1.60407866381677,2.50773741257031,3.51743003543201,5.58940650524307,0.944399802433153
1.44455085842335,2.81601453051378,1.21257807188374,1.96417004599233,1.22416039357542,4.17338490803661,3.14551017013192
0.451504053079215,1.93785843406289,0.12958882545964,2.78170850348392,-0.414110664732809,2.17059056116919,3.03217262647244
0.0412329219929399,1.4147148100397,0.489141583526616,0.765483774692302,-0.475909871591528,2.20132495612733,0.57272459333046
-0.422496832339625,3.14420442485504,-1.19361905210767,2.61047844207141,0.912428675121658,5.21581355059297,-0.372375890607376
-2.05324722154052,-2.15076412927389,-2.0496074529182,-1.41917295963021,-3.0308451819353,-2.89018413229887,-2.58329937677619
1.13133721341418,2.73749173694746,-0.127746056569097,2.04532650150655,2.56804905363275,3.94947055486286,-1.13459570345555
-1.46064007092482,0.869700820313676,-1.49830960855519,1.240234934426,2.13732368600274,1.60554010083578,2.29073027916996
0.739947510877335,1.5323484057083,1.66902372212226,1.58739136790305,-0.388801014383351,1.71618326105491,2.12997415893899
1.90910356921748,3.91270875019462,2.53369734641683,3.0389342459542,2.29022036511719,4.75179650687081,5.00958571222425
-1.4438931609718,-1.12220221258755,-0.878838533524967,-0.0389754455939066,-1.53705242575364,-0.694751652092616,-0.560574205532118
0.701784335374711,3.51639632941169,-0.00804439289732506,1.876579822509,2.31661915283744,4.19343695229751,3.76125325955086
-0.262197489402468,0.12688142360743,-0.460137575122903,1.19985536404653,-1.55074247784337,-0.187251287794357,-0.00282703840465561
-1.57214415914549,-1.46045020741342,-0.716835601719727,0.609531013767461,-1.29572665359258,-2.34653022897715,1.09983399320439
-1.51466765378175,0.0247020511825703,-0.660429593189821,-0.265807256206107,-1.26706861452395,0.320604537455976,-0.514341999850357
-1.60153617357459,0.880851455052647,-0.510733699021726,0.203495396943847,0.647419042585551,1.00199974835626,0.705982285826595
-0.530906522170303,0.923707617499593,-1.01213220213141,3.87859244236018,-1.02361405623593,0.7367108638061,1.76064905113891
-1.4617555849959,0.271308536725661,-1.57777418131827,1.42942321652068,-0.432112472135325,0.502158713730134,2.89353444917991
0.687916772975828,2.88353839343844,1.541036050234,3.07166980231171,1.87958316169741,2.68717915013615,3.68335351605135
2.10010894052567,2.62118623093209,0.501427109159513,2.63632290607544,0.704508268708937,2.34300386876944,2.07654848349361
-1.28703047603518,0.884526073411384,-0.340469542792139,2.11181601250871,0.615856486385412,2.43499742075679,0.578221584577802
0.787738847475178,3.12812407090954,0.336898889934257,3.22692791072991,1.05377980655538,2.8723928224108,1.51365304020844
0.76904224100091,4.24922344950934,-0.573328271650214,3.4285444622998,3.38089776549436,5.41485619993858,1.04002161160314
0.332202578950118,2.74521394440029,0.757163198886566,2.48917369405816,2.40457256026439,2.32587015464209,0.825581679305042
-1.00837660827701,2.90806170554515,-0.331083430645549,2.69115848754805,0.738487074993114,3.25906440015875,2.32932131626085
-0.119452606630659,2.35759794822519,1.34005705289718,2.33064916798521,1.53187918334871,3.21947982000371,3.75516354171847
-0.280395335170247,1.77244260503844,-0.0227380829581354,1.48901094992994,-0.365426974535859,1.11739434186749,1.68493028270382
0.56298953322048,0.19385677032699,-0.050050991590613,2.20980126266981,1.57274367758724,0.827666795519385,0.0367057674880174
-0.372438756103829,0.477390443186293,0.0920755352534496,1.42799546588989,1.83119707840833,0.791783760399105,1.40777935835738
0.976973386685621,2.46261608561027,-0.697104955692529,1.95076443043895,1.6690822642234,2.63853301208772,2.97691395453786
-0.374580857767014,2.41260576964017,-1.0231844822771,3.28007277369654,1.93468878680407,3.14059346597073,3.55747963154816
1.05271146557933,2.5196555992853,1.0366289839291,3.11398739817784,3.1596249550849,3.09863155440559,5.06114958135861
-1.04917700666607,1.70430701592198,-0.857709404556982,2.05543532996248,-0.12167350144703,1.20551838533731,1.92639049740382
-1.26015524475811,-0.0719355476452306,-0.69603856873152,1.35052698368841,-1.54169423279304,-1.48338657738202,-2.35231699073061
3.2410399349424,4.31870223060337,1.50529825804925,3.11671256613792,4.1583870162905,5.2885744455061,4.049543679858
-0.416857588160432,1.8835199619488,-0.858941412854745,2.1196237208021,0.494902522185828,1.25550278424618,1.77717842311318
0.298227591540715,1.87919635506696,-1.86957486331206,1.31628274421965,0.251361358657224,2.21981563671563,-1.28146423951794
0.636569674033849,2.62208743421023,0.667119807193517,1.65165076952356,0.579538836043615,1.49842875556854,1.62188138078309
-0.483780625708743,0.942227473379748,0.519749194792487,1.32816058118413,-0.928201364250854,0.201640478168159,0.731364729655091
0.516862044313609,2.78783485871039,-1.03028521319332,3.11950920234576,3.97627877037815,3.61751264464608,1.95197930259093
0.368964527385086,2.21411672939681,1.66688498215115,1.63687617989426,1.32919696879549,3.70226286986651,2.61121332285661
-0.215380507641693,1.78064624723352,0.277464569866388,2.071394244779,1.94581328332666,2.30605404589547,1.38337676164801
0.0652930335253153,0.103447340374107,1.37428681175653,-0.758032982624362,-1.74844841986804,-0.870298174131261,-0.784430846978908
-0.034067253738464,1.29907761573049,-0.97420409811152,1.46261707907662,1.45526960478924,1.14355574055261,-0.530090120827621
2.12845189901618,2.2131174343147,1.23100723786234,3.71984947874638,3.29630541964228,3.74937704784496,4.01255202645643
-0.741336096272828,-0.198786934638566,-0.470682007075223,-0.290566751926722,-1.56784299153214,0.280139936001627,0.101182636413154
-1.09599626707466,0.629319885495032,0.220509298344444,0.247591899799828,0.281669686362138,1.54222420158341,0.882758469747228
0.0377883991710788,1.86943235159126,-0.556965368327154,2.08874118760679,1.42481779357216,3.24001977569936,2.84626026924566
0.310480749443137,2.53198482535513,0.145142702769107,3.30706011073172,2.54441075196116,3.41584976764725,0.669077365719568
0.436523478910183,3.44048143342847,-1.56039740928885,4.64444616892022,3.48974757071002,5.23795771775058,3.58906662949173
-0.458365332711106,2.0777080307537,-1.00680410922605,5.10813635013141,1.91479696699916,1.52003568116887,2.86030339053506
-1.06332613397119,2.16140943358152,-0.406629183320485,3.31387984158182,1.61318679405618,2.89333657610359,3.42862597683939
1.26318517608949,2.48423785323706,-0.0747289043434782,3.4104200238196,2.56373027128258,2.64160310255801,3.11951134442739
-0.349650387953555,1.41243951644837,-0.218394679788257,4.0166317785798,1.6561562656996,1.89666631482954,2.45888270631853
-0.865512862653374,2.39275859430355,-0.900682405251907,2.37400671214302,0.914361557241888,4.19670828408978,1.39877941463276
-0.236279568941097,1.81218352878523,0.488790351690942,2.05517906463899,1.20287226989319,2.6784137165651,3.44805797409474
-0.197175894348552,0.162014568837784,1.06990036157529,1.3666803477989,-1.18779032710578,-0.435219211186803,1.11653051123618
1.10992028971364,2.04138071267879,-0.267541267950702,1.00887845403462,1.67880192023154,2.0995027422973,-0.92394714627099
0.0847372921971964,3.07538189359049,-0.26466791249613,1.31733067008536,-0.112998348534863,2.73911964550045,2.16892527561233
0.754053785184521,1.99250577047016,1.816788150962,4.20154341336738,-0.403816339702544,2.3011926733152,5.67786793749933
-0.499292017172261,1.93401051903931,-2.44856926276984,1.77881162081714,1.09404825075357,1.82121572476845,0.014346023526075
0.214445309581601,2.18577894334593,-0.212615136949934,2.0721644035491,2.61231584137448,3.41450742697847,3.434024763643
-0.324685911490835,1.24389366345767,1.90236132839793,0.877769798430933,0.316208170759304,0.999944791855532,1.38485678355622
0.0945835281735714,1.72488043013248,2.24088183315104,2.35148889775873,2.72633205614502,2.78017122717092,1.7386737498514
-0.895363357977542,1.67542986147606,-0.291086355638621,2.76394142546893,2.36988569592888,2.73124596763867,2.06507188291279
-1.31080153332797,1.16093760222987,-1.51900971727762,1.5840450836875,-0.880419662507822,0.957794906611187,1.07237711358584
1.99721338474797,4.83244084769754,1.16406411186442,4.39741328693565,5.58500143662754,7.22542076033337,4.9857687054896
0.600708823672418,2.280747274503,-0.352419984110811,3.54791600708083,1.13389078212419,2.7638210347315,3.43729493945911
-1.25127136162494,0.0757748686733625,0.827181601479012,1.04227433105756,0.0806367095798671,-0.561888579638008,2.50509869306822
-0.611165916680421,1.67697036823511,-1.11206561404326,1.61253578558757,1.728700919153,2.08676379307398,1.23738796614148
-1.18548008459731,1.75695048556633,-0.219828447089907,2.16925525844992,0.271415375913846,1.11737806420762,2.38117351171815
2.19881034888372,6.04101523483397,1.71925524901055,4.38638431833578,6.12397939066947,7.90021156137027,5.66102712362582
1.31241297643351,2.58624736804307,-0.101303672479094,2.91226124126968,0.930778162315032,2.20832885354167,2.41420006930099
-0.265145056696353,1.46153038273465,0.718952153158007,1.12514548376591,2.17664688078674,3.04682939429105,0.508644717212115
0.543194059232089,3.31704845778362,-0.476332941300262,4.71585936572521,-0.747925802286307,1.90625156364415,3.77158797300706
-0.41433994791886,2.94981416816938,0.42306985569455,0.5783460133376,-0.421498347431258,2.42731687950963,-0.643626551418156
-0.476246894615578,0.960320627702562,0.858538185795763,2.07351857520247,0.258036313582473,0.81403886078307,2.25927900498585
-0.788602837850243,2.03368818466422,-1.38274434130833,1.93555450630404,0.113843663138796,1.73972830162635,1.69269885097545
-0.594617267459511,0.959148671990052,0.810686407249842,3.65855287854284,-1.07163822640177,2.49792357771262,2.56984431881742
1.65090746733669,2.35854770362711,0.335920862455933,2.41651996185167,0.551624127633834,2.76983127242653,1.43976580644724
-0.0540281250854405,2.5801384018319,0.267339325894248,3.28793424168172,3.67092115699183,3.45097049782308,1.95765784702882
0.119245236427584,2.20189396134314,0.261460090502562,2.92821974214454,0.679472419136732,3.34964231094292,2.69953584587626
0.243687429599092,2.58428082182149,-0.305352671538656,3.05666898461182,2.03634769906933,3.25401493754286,4.04543579304241
1.23247587848534,2.40547720606632,0.884340809240454,3.20195387959708,1.77523712960461,3.84758268491536,2.60280094388232
-0.51606383094478,3.38212689117094,-1.48846284089623,5.36490255770375,3.32674786683663,4.49826849627726,3.60446897138573
-0.992507150392037,1.87128228873408,-0.632390447380983,3.23740642579453,1.56010851044357,2.94375255067021,2.63538344362827
1.67569693240319,2.96615512027052,1.66363929786677,3.27273273306694,1.08993278976018,2.07337867996975,2.63543884319393
-0.441163216905285,2.34981835748623,-2.39470625768196,4.4351390692278,1.2241097425461,1.69346029491259,4.04871491943882
-0.723065969939874,0.207032840154423,-1.84945917232819,1.72812073729806,-3.8453382149163,-1.9779680778013,0.513617687978882
-1.23627311888329,0.873231377944139,-1.78007411703862,2.26159556366255,0.155801127597315,0.794604789789043,2.45446072790535
-1.2847157223178,2.37558532082629,-2.23144755530433,3.9079398731969,2.87020925552133,4.28245888118964,3.26401844188087
-0.573973479297987,1.35198190495727,0.132596299647365,2.10749395949005,0.430970147671262,0.643975453732697,2.74474186811634
0.617985817166528,3.40487902572877,-0.683935441172747,4.10890600946778,4.24046180764052,4.40091805312285,1.94530377655522
1.10984813892972,2.66595651095386,-1.60962301586411,2.59168933953544,1.99832932845844,3.64010397733161,0.00799048035990714
0.707588353835588,0.268044282762247,-0.283774588162656,1.31246706332972,0.000619738153888048,0.560179538605176,1.12668599664688
-0.363657297095252,0.828861616757702,-0.572463900022432,1.61984575905785,-1.51545578665712,0.710411325666995,0.870571603610471
0.0597499373846007,2.27053563894265,0.88666044247041,1.94964190972757,0.948366488308516,2.10649872410763,1.77009204148888
-0.70459646368007,2.88287553998995,-1.45605036783886,5.05266609692282,0.653957563149206,2.82268268738336,3.86278142709171
-0.71721816157401,0.832823345739959,0.802680174951691,1.02407874262913,1.91581768504071,1.01684126204761,2.84332707765963
0.88465049897692,2.98369941056409,0.840687965117065,2.73281017672284,2.39086710642788,4.88007770376472,2.33400130970584
-1.01559257860354,0.222706647637598,-0.145444131666227,2.48031204370376,-0.219501201649807,-0.526259507978808,1.55647964642517
1.95529396549246,2.54777893106017,0.12512131243173,2.76282302251314,2.0310629032794,2.93480033015916,4.16392828033007
-0.0903195939658516,1.1504276814105,1.90850808291511,2.97342580417658,-0.527596415925723,1.47978137429338,3.66314193369838
0.214538826629216,3.54069312863695,-0.0570014187825471,2.87112806913106,3.35236642482166,5.04024524447112,2.80363490262237
-0.738527704739573,2.34948792611924,-2.19416143654812,2.63179988897803,0.269474458318837,2.58805739431874,0.195922624464269
-0.574388689763269,2.13415420550708,-0.491050816274131,2.24297106542854,2.05061839954206,3.19870235403383,2.57149528410052
-1.31701613230524,2.06184964759228,-2.59295213688467,1.47418111290794,-0.590058695588705,0.977486769035983,1.45823753339457
-0.182925388372727,1.42923469256831,-0.401972809973037,1.69715233143081,0.289297079819681,2.43348128652508,2.08094140123437
0.418982404924464,3.09476286083269,-0.212735800727387,2.5110668629177,2.45357810543438,3.81008644076942,1.02529846683095
0.32430434416138,2.46907275320065,0.8439818624841,3.58579825218751,1.56251197911054,1.86724202951227,5.01518592345341
-0.781536487054751,0.325669885543382,0.618727942210115,0.93698533685674,-2.13154392764023,-1.93955477366971,0.792994705358453
-0.788621970854002,0.538040201035055,-1.12041595032816,1.29384693628024,-1.17998837985219,0.280311606310765,2.55290700676036
