"","Raf","Erk","Plcg","PKC","PKA","PIP2","PIP3","Mek","P38","Jnk","Akt"
"53",0.209473805021325,0.442247149922967,-0.217736135795718,0.475228021732333,0.215431657466939,0.0244898002005947,0.922994220022823,-0.0685951826701162,0.181012976966266,-0.44903005161153,-0.226349637575688
"54",-0.00143892129815641,-1.3550109562239,-0.337340263283817,0.349133885646649,-1.69382700216776,-0.521848519059018,0.50756594128539,-0.183813045460484,-0.0347003082109728,-0.423573938323848,-1.29561209485581
"55",1.00630426660397,-0.831182532046422,-2.29225200174036,0.493122625141037,0.358780146770784,1.06797321624518,1.08520313896044,0.0653007517239136,0.0830211946494016,-0.0850378711688437,-1.2397865237469
"56",0.144485202159497,-1.24670483146125,-0.272155192444079,1.53680559497014,0.725992340536816,0.186391402727269,-2.18455122140485,-0.0181700483573809,0.922943474551284,0.316953626079766,-0.500821797853098
"57",-0.0339934147144785,-0.914514455653476,-0.379182156041526,1.05823594805341,0.326575701429404,-0.0939788026494294,-0.938166175698285,-0.357091428017576,0.62696175211642,0.835549219213562,-1.20921076207801
"58",0.298960259393847,0.374025826201677,-0.200394086121085,-0.364340109185664,0.140044251302018,-0.586106551636973,-0.892152994047873,-0.0685951826701162,-0.519755308365804,1.02409965318515,-0.170633368917247
"59",-0.467016123992225,0.308845817474675,-0.10360829072065,-0.337746138762462,-0.0409131273518379,-0.197832145296523,-0.347888635823485,-0.201107812135973,-0.277133864312807,-0.341540446559498,0.0304003292620963
"60",0.274603893339458,-1.57932498435403,0.000623409304416284,0.486016695272685,-0.414097282848204,-0.088311790037814,0.0277576665375738,-0.123515925885488,-0.021373803697422,-0.0887724255843826,-0.774685094230445
"61",0.580208498740157,-0.166158305862846,-0.400959200786429,-0.497499867619049,-0.00933667539120712,0.683645351042632,1.24745286541583,0.180657240353671,-0.3883904530444,-0.496803156292138,-0.73613763472401
"62",-1.7183089498652,2.26110036251024,-0.438635088588961,0.598404115647606,1.12550273744294,0.354272403304721,0.560140813512057,-0.749828952966523,0.155568181003922,0.0212928478444609,2.11438339553084
"63",-0.4746918606585,-0.180379484796612,-0.734344339819336,0.925142383901646,0.370778881865393,-0.536536264998658,0.651471987857437,-0.544175491318652,0.240220793346947,-0.491242889419991,-0.68992206549764
"64",-0.817329327688616,-0.498882816470587,-0.272155192444079,0.645907116404616,0.326575701429404,0.14290383209563,0.463429135683314,-0.628359894533982,0.410728225431671,0.912237663838031,-1.00521546693174
"65",0.917097599469322,0.0358628819867708,-0.897830180101352,0.547636622511979,-0.0474046841620304,-0.327658778960812,-0.206474727037494,-0.0181700483573809,0.0296204380138784,-0.314564930275327,-0.620087408558878
"66",-0.0261353964863,0.463912791689759,-0.113798333007016,-0.9291835624586,0.0775862063296971,0.0897632131447271,0.147938552877021,-0.141448665849037,-0.16707253211624,0.894099304265861,-0.25245408752108
"67",0.380384611107332,-0.336101080616303,0.639715172622845,-0.650012910771048,0.158058500199244,0.407832289095253,1.44530923116283,-0.134662603247783,0.167553097266551,0.912237663838031,-0.867164041903008
"68",-0.393641945799358,-1.21325033344982,-1.12009205819812,-1.29467261985632,0.364805463463308,-0.466445325823347,0.343769748288538,-0.608633588372069,-1.11565788816862,-1.15685930167358,-1.43605123076476
"69",-0.132273408766077,-0.194822878623727,-0.272155192444079,-1.07613653690056,0.464127255668409,-0.121652250506444,0.255258661846165,0.047145921155253,-0.602838376795463,0.770241867619954,-0.546862908963422
"70",-0.717916964128106,0.243260984466992,0.0311131032023046,0.0643777617851911,0.170871974888793,-0.527680592846808,-0.693992211695674,-0.5019401759023,-0.243528544041776,-0.172556018593221,-0.143880050176347
"71",-0.0515251958751966,-0.0981601291049681,-0.272155192444079,0.65163591263104,0.227236361015763,-0.510351538799791,1.23880551967776,-0.295707967241839,0.109242363742457,0.87112986962577,-0.819873308705543
"72",0.152226637798593,0.167761210556461,0.0225204529038496,-0.0516497375764571,0.140044251302018,-0.0461162709922311,1.04809190879834,0.0249772027300384,-0.309090534510395,-0.720970909697961,-0.344653258822019
"73",-0.0106212560929857,0.147881769148624,-0.304079660925004,0.309416273823137,0.0402917595052321,-0.658070998379411,0.360572661573901,0.0197461009477877,-0.395712075123596,-0.429845876392803,-0.27924658109927
"74",0.136676933155879,-0.564899053928596,-0.0264750930285548,0.0830879006959248,-0.566088318765335,0.00790140024853432,0.163266341192167,0.0249772027300384,-0.0667776085151831,0.209843281816047,-0.883429467942857
"75",0.144485202159497,0.682232885283934,0.281889828639484,0.445663638897244,0.589354906192782,1.03412207028373,1.52675527325696,0.197946675842561,0.246342638320499,-0.131321509320955,0.149887538629161
"76",0.513796862621689,-0.76547862416495,0.088793190572795,-1.37430317097422,0.78864815505291,-0.554649161304788,-0.10879142372935,0.347440148412832,0.253923302612529,-0.956004733289658,-0.66316874675674
"77",0.0387655735425656,-0.0851407815098499,-0.217736135795718,-0.371140872017801,0.489645571879414,-0.294959611263246,-0.464030061466148,0.259075247050127,-0.225831432535328,0.994653710714153,-0.159847406300613
"78",0.209473805021325,0.215666147270599,-2.29225200174036,0.406963120901668,0.271170961590693,-0.267738823578943,-2.83421093110363,-0.0126085568498973,-0.0667776085151831,-0.631980475933861,-0.482236866336801
"79",-0.968080653902129,-0.498882816470587,-0.640480192569612,0.0643777617851911,0.109518119191559,0.430251289013995,0.760672544519486,-0.5019401759023,-0.296139166466964,-0.703518065624986,-0.672008519326738
"80",-0.197947974589175,0.122415739863648,-0.0173392175994224,0.547636622511979,0.713768423226237,-0.239880715058436,1.58991764812353,-0.341163036263711,0.174314122731082,-0.0012542781600053,-0.234976852918254
"81",0.00614244923431099,-0.319294101274315,-0.330575861506005,0.41486705733996,0.981780158336363,0.272708840967795,-0.266880952270666,0.275482151874228,-0.107728618352555,-0.11552767215495,-0.159847406300613
"82",-0.220943760964218,0.291806470510033,-0.291155597119948,0.0187855348947126,-0.347328377751459,0.476040982150229,0.264469282718967,-0.141448665849037,-0.0621077510830324,-0.336055790899486,-0.151832378395025
"83",-0.123517752695402,1.221793212763,0.802635487440248,0.262627802114501,1.51856325698653,0.105286011816199,-0.445264082690185,-0.289892882033151,0.101846409204164,-0.159911011711031,1.53107656858958
"84",-0.563726201945494,-0.781815280279907,-0.134578926133989,-1.75328547833444,0.345337249260249,-0.815308968966673,-1.29994560617738,-0.218901877559469,0.508461139620856,-0.585618854257753,-1.10210469241059
"85",0.412742449947858,0.539272596127261,1.05324079600654,-1.02200363901011,0.67651405416305,0.617749334133373,0.606844612671516,-0.134662603247783,-1.15526529382053,0.829119051748615,0.0392593608393869
"86",0.0786533945210211,0.206281717446938,-0.124120717201264,-1.11560029897371,0.595404249374323,-0.820057601455495,-0.621635132233738,-0.234573767349444,-0.3883904530444,-0.609217881826604,-0.234976852918254
"87",0.854302833475815,-0.557326736816484,-0.317217355267952,-1.75328547833444,0.221359125935091,-0.213257500537951,1.33796011633924,0.7909408015831,-0.760524501110192,-0.461477040391875,-0.535155668940283
"88",-1.14908522072603,0.972489999748451,-0.741089605859961,0.579772599111796,1.16898260025278,0.937520468448846,0.732310470999752,-0.623368819001208,0.0438453442351369,0.275326144360475,0.386960673442685
"89",0.168775838016636,-0.231950696612069,-0.247507871400022,-0.244801176530482,0.451536720654138,-0.849365798505424,0.948828293321765,-0.178959520694923,-0.532961022205169,0.587389251661981,-0.354350319059671
"90",-0.467016123992225,-0.173241546638976,-1.4487521621514,-0.238113248420669,0.221359125935091,-1.47147208020083,-0.266880952270666,-0.224081693423546,-0.0148008694997517,-0.135330161123891,-0.680925834751535
"91",0.306574454046099,-1.39679698134145,-0.253598417765322,-1.06732119166868,-0.247640009261061,-0.213257500537951,-0.314697162218008,0.363688719185091,-1.84989115511888,-0.779519624281012,-0.835393723763074
"92",-0.563726201945494,0.0637912419715864,-0.259735995842326,-0.084903286529188,0.16449483028524,0.683645351042632,1.21951504503233,-0.833358756867064,0.259931545039098,0.65215834555398,-1.0364969332037
"93",-0.637539754550079,1.60493469852148,-0.669864749919229,-1.01652945833191,0.589354906192782,0.558316218110826,0.48941082388108,-0.322576870568515,-0.578793446108926,0.587389251661981,1.23862834069594
"94",1.46932047327365,0.574767157136104,-0.0128103596969649,0.00522531935049287,-0.0605729833770848,-0.391882935949781,-0.45460322569506,1.38985482490074,0.049857718924838,-0.100105489394483,-0.151832378395025
"95",-0.352314605117635,0.192023978764761,-0.351044265033269,-0.961373385173949,0.240280813089249,1.39703884302665,1.3915781542967,-0.447287168367315,-0.583539360384716,0.977213767531401,-0.407690681792593
"96",-0.643713513734961,-0.831182532046422,-0.483883758406249,0.460593662085592,0.339139624556207,-0.455952502149759,1.44530923116283,-0.489813992164842,-0.237581610895836,-0.626853363530012,0.0589143382267402
"97",-0.230700621588096,0.0637912419715864,-0.272155192444079,-0.497499867619049,0.0647600359286452,-0.423063929159241,0.796384540122916,-0.174143914478857,0.101846409204164,1.02409965318515,-0.214959407042212
"98",-0.116573747693307,-0.715572159392075,0.330258357083158,-0.808716925137228,0.60734689904186,0.687533383267334,1.40048901723379,-0.28413214421009,-0.225831432535328,1.00673211536006,-0.628558852916056
"99",-0.181076874268068,-0.872667114100819,0.0311131032023046,-0.0370153779297166,0.751188194530116,-0.923884085821674,-0.191924463177127,0.0421003721603294,-0.296139166466964,-0.176825822141499,-0.546862908963422
"100",0.331150568304051,-0.798445864964925,1.51290585499515,0.0892208073658993,0.520037427442979,1.13229087450005,1.5537690276574,0.54101435502524,-0.322276329140936,-0.8569847680243,-1.42668187928044
"101",0.217876208465976,-0.590225525819449,0.146274549998422,0.281700112565154,0.370778881865393,0.159932657242038,0.994161079270271,-0.169365638918863,0.0558208785359114,-0.249220720688186,-0.453190106262414
"102",-0.0183450622875392,-0.973431566120848,-0.145176581957105,0.309416273823137,0.732377640171902,-0.592600656849906,0.587094127189224,-0.27276971260286,-0.335705193534482,-0.168313851507447,-0.96297810341076
"103",-0.0106212560929857,0.333829997786667,-0.235465028714211,-0.364340109185664,0.0721182968828654,0.310896953241706,0.823016091936321,0.0144702245688099,-0.449133560330142,0.582027974105886,-0.471246841029907
"104",0.572168870615024,-0.344620573165173,0.367499624280773,0.374473888553047,0.114700033130675,0.191723084607539,0.597017937481125,-0.130179714684896,-0.100332663814263,-0.620921987966323,-0.992967518291482
"105",0.103396791352321,0.350118672982831,-1.59973722050033,0.21267561560181,0.0721182968828654,-0.907119308012786,0.651471987857437,-0.0954440767627114,-0.0738390072428731,-0.0850378711688437,-0.325532304387999
"106",-0.368162733903969,0.342010213988139,-0.791182273644016,0.300292565192919,-0.0605729833770848,0.613380595738208,0.193237242453266,-0.218901877559469,-0.3883904530444,-0.423573938323848,-0.151832378395025
"107",-0.441890835877036,0.00706434100444608,-1.54823338162363,0.507132732170836,-0.135366966983401,-1.06720631105791,0.869241933156108,-0.485824370078167,-0.127826314042783,-0.239721822153551,-0.25245408752108
"108",-0.400717227320291,0.397330213403311,0.467310026781682,0.944591164565448,-0.0217952665270617,0.111384530000272,2.11250852671963,-0.174143914478857,0.502052049032007,-0.135330161123891,-0.198109837210187
"109",-0.319261516204234,-0.152152607645249,-0.51215412550984,-0.989750767279971,0.638762716442909,-1.09972439839489,0.660782261381393,-0.289892882033151,-0.494041041260873,0.765172913300049,0.323960167370271
"110",0.0387655735425656,0.0747305222848716,0.259766384930102,-0.6822596089251,0.395320113721963,0.497690131688824,0.417262352120134,-0.390238901098121,-0.67472011735756,0.841011021876607,-0.25245408752108
"111",0.933492952503193,0.549088883757418,-0.490445714451908,0.475228021732333,1.01310060634096,0.486963080888505,0.183346023199474,0.518820226479844,-0.112701301584217,-0.288655923366069,0.70798123053143
"112",-0.0596079324981856,-0.681681497529392,0.294260699564104,-1.16725527659095,-0.160496875348532,0.0303049364326738,1.35512208353684,-0.108241653280169,-1.48319366411118,-0.47349104834582,-0.939607707724848
"113",0.315198616730616,-0.523479169589959,-0.259735995842326,-0.124601928680303,0.67651405416305,0.381326568135392,0.777312991223339,0.4582766513964,-0.225831432535328,0.488134356106759,-0.928120947768507
"114",0.01366079850152,0.964218281032739,0.0521968967812095,0.493122625141037,0.869680331067749,-0.353406958274446,0.976272844187686,-0.183813045460484,0.273271607282993,-0.0887724255843826,0.386960673442685
"115",-0.0339934147144785,-0.914514455653476,0.60311887883126,0.295688120313756,-0.152861830281443,-0.149100121258092,1.581310547722,-0.27276971260286,-0.335705193534482,-0.194188758756103,-1.2554263313044
"116",0.226201271136802,-0.973431566120848,0.411061890895047,0.0254734630045394,-0.945288650138151,0.121413124887116,1.08520313896044,-0.0237821762958241,-0.159052319754269,-0.650247966384591,-1.1506871251972
"117",0.437445411361168,0.201553531188339,-0.113798333007016,1.15092649947699,0.264270311731206,0.218540590853853,-0.191924463177127,0.770562269226624,0.574502417640058,0.193006070813401,-0.325532304387999
"118",-0.393641945799358,-0.361898803293867,0.467310026781682,-0.563893137238508,0.720266738653557,0.508228978874664,1.2929034883997,-0.400540998185758,-0.373964332827997,0.363649631873835,-0.745638334156058
"119",0.095223974818929,0.0011953790780542,-0.669864749919229,0.0830879006959248,0.290135296076852,-0.554649161304788,1.50966074338012,0.192678315048564,-0.658708587886861,-0.194188758756103,-0.928120947768507
"120",0.572168870615024,-0.361898803293867,-0.704679618060882,0.243050206562367,0.0775862063296971,-0.715323716793494,0.760672544519486,0.518820226479844,-0.0667776085151831,-0.336055790899486,-0.325532304387999
"121",-0.213213353145572,-1.38881685927597,-0.304079660925004,-0.47750736761792,-0.00319031679439872,0.23522774394446,0.360572661573901,-0.261612947199188,-0.653448671427297,1.01233995728614,-1.38108825405625
"122",0.34786147709356,0.00706434100444608,0.0727358280525476,0.613579412987704,0.551906988783774,-1.05088389600283,0.389317588041869,0.291463644206215,0.129202386699617,0.14499680060789,-0.297508762759216
"123",-0.0261353964863,0.167761210556461,0.196414476629195,-0.157971525677639,0.538961100538513,-0.57017195997626,-0.39982869890264,-0.357091428017576,-1.02470974723185,0.12907506559258,0.260350248517924
"124",0.396217876868997,-0.131534093360323,0.0438303730914036,-0.291345045404109,0.0830113416010187,-0.477124698325237,0.71490048615388,-0.0565871186196884,-0.481516458876211,-0.602622479991113,-0.418011252060538
"125",0.40500377421254,0.243260984466992,-0.497893256400226,-0.703375645823251,-0.0474046841620304,-0.880177623077884,0.318026013833989,-0.101809652721174,-0.381141684134411,1.18392083423406,-0.590981240049213
"126",0.530862504926844,0.167761210556461,-0.0885640735401546,-1.30668932384826,-0.147818101948898,-0.142891292012895,0.553287881556494,0.047145921155253,-0.211405312318925,1.03565206523245,-0.463985614158053
"127",0.274603893339458,-1.00610996369067,-0.0836119552683678,-0.82326894831099,0.251673423928253,-0.349038219879281,-1.43493829523686,0.313598678284341,-1.3196530643858,0.12907506559258,-2.05411343036048
"128",-0.254555689014479,-0.0916275337313261,-2.29225200174036,-0.364340109185664,0.283421694867905,0.699048730433711,-0.314697162218008,-0.183813045460484,-0.546410547562857,0.340717408321172,-0.535155668940283
"129",-0.701259914908066,0.157874930241005,-0.490445714451908,-1.28676868341802,-0.123135440241843,-0.79211308009134,-0.550008499039695,-0.366849855478503,-0.395712075123596,0.971295781259483,0.213143993439089
"130",-0.572272270650951,-0.0981601291049681,0.253330621739332,0.475228021732333,-0.128002194171472,-0.202930044761242,0.425105756336833,-0.174143914478857,-0.132938582495177,0.576622479328463,-0.554743316177456
"131",-0.116573747693307,0.615030336521891,-0.626674170807643,0.872041409929495,-0.0785289272098527,-0.396575919832159,-1.08159871840522,-0.0126085568498973,0.508461139620856,0.0117246118300869,-0.0338736434776568
"132",0.168775838016636,-0.0981601291049681,-0.561927999515998,-0.762825656618092,0.445154685533266,-0.595874228338978,0.318026013833989,-0.134662603247783,-0.381141684134411,0.647303415750195,-0.489630116668878
"133",-0.262649275093074,-1.14772551397231,-0.113798333007016,-0.79041860624964,0.0721182968828654,0.343375072590274,-0.298504059014172,-0.146014571619083,-0.0347003082109728,0.882289750048261,-1.0364969332037
"134",0.200992610307979,-0.848734168192702,-0.0689380785829208,0.175584841688115,0.201906664780696,-0.466445325823347,-2.13832538018505,-0.134662603247783,-0.237581610895836,-0.732869799774296,-1.09535006662985
"135",-0.270815941944267,0.325576742974399,-0.200394086121085,0.77245217829939,0.246000512223198,-0.612515150707932,0.848959412349584,-0.322576870568515,0.116563985821653,0.109997262609193,-0.390719211823256
"136",-0.295767930153063,-0.166158305862846,-0.0264750930285548,0.119144369314945,0.507454214611823,-0.612515150707932,0.264469282718967,-0.245247531211775,-0.243528544041776,0.776273313803976,-0.189788638443157
"137",0.257613057883428,-0.615117953846087,-2.15399175423103,-0.79041860624964,0.276642466018558,-1.51533819713337,0.903779267296661,-0.157579534892361,-0.550949473553472,0.752845041517587,-0.78952575838343
"138",0.364269223364019,1.12230390442077,0.731562376002101,1.38428480959154,1.31897720848912,-0.0292670855638078,-0.828902159925322,-0.0787837528285375,0.744406371703807,-0.579255575860228,0.798621046329304
"139",0.0546462278061629,-0.0348231411769286,-0.166805465193249,0.175584841688115,0.195809837919401,0.294720485643918,0.89403209720496,-0.134662603247783,-0.0280065833391164,-0.278572454837507,-0.151832378395025
"140",-0.684904094719821,-0.748100441787228,0.275631430859971,0.619563340519499,-0.0605729833770848,0.21344269138912,0.922994220022823,-0.307505350525045,0.194228672996048,0.0931908923719868,-0.745638334156058
"141",0.144485202159497,0.25675550731451,0.0604762675981372,0.14224034313064,-0.202700592596944,-0.622725575822538,-0.550008499039695,-0.245247531211775,-0.217141525143824,-0.47349104834582,-0.463985614158053
